x,y,part.a,part.b,dist,soil,ffreq
180780.0,331860.0,1.0,0.0,0.55974,2,3
180820.0,331860.0,1.0,0.0,0.576031,2,3
180860.0,331860.0,1.0,0.0,0.592355,2,3
180900.0,331860.0,1.0,0.0,0.608691,2,2
179500.0,331820.0,0.0,1.0,0.0054321,1,1
179540.0,331820.0,0.0,1.0,0.0484831,1,2
179580.0,331820.0,0.0,1.0,0.0756869,1,2
179620.0,331820.0,0.0,1.0,0.103027,1,2
179660.0,331820.0,0.0,1.0,0.141075,1,2
179700.0,331820.0,0.0,1.0,0.168333,1,2
179740.0,331820.0,0.0,1.0,0.206359,1,3
179780.0,331820.0,0.0,1.0,0.23359,1,3
179820.0,331820.0,0.0,1.0,0.271611,1,3
179860.0,331820.0,1.0,0.0,0.309686,1,3
179900.0,331820.0,1.0,0.0,0.331446,1,3
179940.0,331820.0,1.0,0.0,0.342324,2,2
179980.0,331820.0,1.0,0.0,0.364067,2,2
180020.0,331820.0,1.0,0.0,0.385807,2,2
180060.0,331820.0,1.0,0.0,0.402094,2,2
180100.0,331820.0,1.0,0.0,0.418409,2,2
180140.0,331820.0,1.0,0.0,0.423837,2,2
180180.0,331820.0,1.0,0.0,0.440142,2,2
180220.0,331820.0,1.0,0.0,0.445569,2,3
180260.0,331820.0,1.0,0.0,0.451026,2,2
180300.0,331820.0,1.0,0.0,0.467289,2,1
180340.0,331820.0,1.0,0.0,0.467311,2,2
180380.0,331820.0,1.0,0.0,0.47277,2,2
180420.0,331820.0,1.0,0.0,0.489042,2,2
180460.0,331820.0,1.0,0.0,0.489064,2,2
180500.0,331820.0,1.0,0.0,0.505367,2,2
180540.0,331820.0,1.0,0.0,0.510795,2,3
180580.0,331820.0,1.0,0.0,0.516261,2,3
180620.0,331820.0,1.0,0.0,0.537994,2,3
180660.0,331820.0,1.0,0.0,0.554267,2,3
180700.0,331820.0,1.0,0.0,0.554289,2,3
180740.0,331820.0,1.0,0.0,0.570606,2,3
180780.0,331820.0,1.0,0.0,0.581484,2,3
180820.0,331820.0,1.0,0.0,0.603222,2,3
180860.0,331820.0,1.0,0.0,0.619507,2,3
179500.0,331780.0,0.0,1.0,0.0054321,1,2
179540.0,331780.0,0.0,1.0,0.0537723,1,2
179580.0,331780.0,0.0,1.0,0.09213,1,2
179620.0,331780.0,0.0,1.0,0.119308,1,2
179660.0,331780.0,0.0,1.0,0.146576,1,2
179700.0,331780.0,0.0,1.0,0.184603,1,2
179740.0,331780.0,0.0,1.0,0.211841,1,3
179780.0,331780.0,0.0,1.0,0.249863,1,3
179820.0,331780.0,0.0,1.0,0.277084,1,3
179860.0,331780.0,0.0,1.0,0.315105,1,3
179900.0,331780.0,1.0,0.0,0.353173,2,3
179940.0,331780.0,1.0,0.0,0.374932,2,3
179980.0,331780.0,1.0,0.0,0.38581,2,3
180020.0,331780.0,1.0,0.0,0.407552,2,2
180060.0,331780.0,1.0,0.0,0.429292,2,2
180100.0,331780.0,1.0,0.0,0.44558,2,2
180140.0,331780.0,1.0,0.0,0.461892,2,3
180180.0,331780.0,1.0,0.0,0.467322,2,3
180220.0,331780.0,1.0,0.0,0.483625,2,3
180260.0,331780.0,1.0,0.0,0.489053,2,2
180300.0,331780.0,1.0,0.0,0.494509,2,1
180340.0,331780.0,1.0,0.0,0.510773,2,2
180380.0,331780.0,1.0,0.0,0.510795,2,2
180420.0,331780.0,1.0,0.0,0.516253,2,2
180460.0,331780.0,1.0,0.0,0.532526,2,2
180500.0,331780.0,1.0,0.0,0.532548,2,2
180540.0,331780.0,1.0,0.0,0.548849,2,3
180580.0,331780.0,1.0,0.0,0.554278,2,3
180620.0,331780.0,1.0,0.0,0.559743,2,3
180660.0,331780.0,1.0,0.0,0.581476,2,3
180700.0,331780.0,1.0,0.0,0.59775,2,3
180740.0,331780.0,1.0,0.0,0.597772,2,3
180780.0,331780.0,1.0,0.0,0.614087,2,3
180820.0,331780.0,1.0,0.0,0.624965,2,3
179460.0,331740.0,0.0,1.0,0.0,1,1
179500.0,331740.0,0.0,1.0,0.0054321,1,1
179540.0,331740.0,0.0,1.0,0.0537723,1,2
179580.0,331740.0,0.0,1.0,0.0974751,1,2
179620.0,331740.0,0.0,1.0,0.135662,1,2
179660.0,331740.0,0.0,1.0,0.162853,1,2
179700.0,331740.0,0.0,1.0,0.190091,1,3
179740.0,331740.0,0.0,1.0,0.228112,1,3
179780.0,331740.0,0.0,1.0,0.255338,1,3
179820.0,331740.0,0.0,1.0,0.293359,1,3
179860.0,331740.0,0.0,1.0,0.320574,2,3
179900.0,331740.0,0.0,1.0,0.358595,2,3
179940.0,331740.0,1.0,0.0,0.396658,2,3
179980.0,331740.0,1.0,0.0,0.418417,2,3
180020.0,331740.0,1.0,0.0,0.429295,2,2
180060.0,331740.0,1.0,0.0,0.451037,2,2
180100.0,331740.0,1.0,0.0,0.472776,2,3
180140.0,331740.0,1.0,0.0,0.489064,2,3
180180.0,331740.0,1.0,0.0,0.505375,2,3
180220.0,331740.0,1.0,0.0,0.510806,2,3
180260.0,331740.0,1.0,0.0,0.527108,2,2
180300.0,331740.0,1.0,0.0,0.532537,2,1
180340.0,331740.0,1.0,0.0,0.537991,2,2
180380.0,331740.0,1.0,0.0,0.554256,2,2
180420.0,331740.0,1.0,0.0,0.554278,2,3
180460.0,331740.0,1.0,0.0,0.559735,2,3
180500.0,331740.0,1.0,0.0,0.576009,2,3
180540.0,331740.0,1.0,0.0,0.576031,2,3
180580.0,331740.0,1.0,0.0,0.59233,2,3
180620.0,331740.0,1.0,0.0,0.597761,2,3
180660.0,331740.0,1.0,0.0,0.603225,2,3
180700.0,331740.0,1.0,0.0,0.624957,2,3
180740.0,331740.0,1.0,0.0,0.641232,2,3
180780.0,331740.0,1.0,0.0,0.641254,2,3
180820.0,331740.0,1.0,0.0,0.65217,2,3
179460.0,331700.0,0.0,1.0,0.0,1,1
179500.0,331700.0,0.0,1.0,0.0264645,1,1
179540.0,331700.0,0.0,1.0,0.0537889,1,2
179580.0,331700.0,0.0,1.0,0.0974916,1,2
179620.0,331700.0,0.0,1.0,0.141042,1,2
179660.0,331700.0,0.0,1.0,0.179175,1,2
179700.0,331700.0,0.0,1.0,0.20637,1,3
179740.0,331700.0,0.0,1.0,0.233593,1,3
179780.0,331700.0,0.0,1.0,0.271611,1,3
179820.0,331700.0,0.0,1.0,0.29883,1,3
179860.0,331700.0,0.0,1.0,0.336851,2,3
179900.0,331700.0,0.0,1.0,0.364062,2,3
179940.0,331700.0,0.0,1.0,0.402083,2,3
179980.0,331700.0,1.0,0.0,0.440142,2,3
180020.0,331700.0,1.0,0.0,0.4619,2,3
180060.0,331700.0,1.0,0.0,0.472778,2,3
180100.0,331700.0,1.0,0.0,0.49452,2,3
180140.0,331700.0,1.0,0.0,0.516258,2,3
180180.0,331700.0,1.0,0.0,0.532548,2,3
180220.0,331700.0,1.0,0.0,0.548857,2,2
180260.0,331700.0,1.0,0.0,0.554289,2,1
180300.0,331700.0,1.0,0.0,0.57059,2,1
180340.0,331700.0,1.0,0.0,0.57602,2,2
180380.0,331700.0,1.0,0.0,0.581473,2,2
180420.0,331700.0,1.0,0.0,0.597739,2,2
180460.0,331700.0,1.0,0.0,0.597761,2,3
180500.0,331700.0,1.0,0.0,0.603216,2,3
180540.0,331700.0,1.0,0.0,0.619491,2,3
180580.0,331700.0,1.0,0.0,0.619513,2,3
180620.0,331700.0,1.0,0.0,0.635812,2,3
180660.0,331700.0,1.0,0.0,0.641243,2,3
180700.0,331700.0,1.0,0.0,0.646706,2,3
180740.0,331700.0,1.0,0.0,0.668438,2,3
180780.0,331700.0,1.0,0.0,0.684714,2,3
179460.0,331660.0,0.0,1.0,0.0,1,1
179500.0,331660.0,0.0,1.0,0.0316606,1,1
179540.0,331660.0,0.0,1.0,0.0703333,1,2
179580.0,331660.0,0.0,1.0,0.0975136,1,2
179620.0,331660.0,0.0,1.0,0.141064,1,2
179660.0,331660.0,0.0,1.0,0.18457,1,2
179700.0,331660.0,0.0,1.0,0.22267700000000001,2,3
179740.0,331660.0,0.0,1.0,0.249874,2,3
179780.0,331660.0,0.0,1.0,0.27708700000000003,2,3
179820.0,331660.0,0.0,1.0,0.315105,2,3
179860.0,331660.0,0.0,1.0,0.342318,2,3
179900.0,331660.0,0.0,1.0,0.380339,2,3
179940.0,331660.0,0.0,1.0,0.407547,2,3
179980.0,331660.0,0.0,1.0,0.445569,2,3
180020.0,331660.0,1.0,0.0,0.483625,2,3
180060.0,331660.0,1.0,0.0,0.505383,2,3
180100.0,331660.0,1.0,0.0,0.516261,2,3
180140.0,331660.0,1.0,0.0,0.538002,2,3
180180.0,331660.0,1.0,0.0,0.55974,2,3
180220.0,331660.0,1.0,0.0,0.576031,2,1
180260.0,331660.0,1.0,0.0,0.592339,2,1
180300.0,331660.0,1.0,0.0,0.597772,2,2
180340.0,331660.0,1.0,0.0,0.614071,2,2
180380.0,331660.0,1.0,0.0,0.619502,2,2
180420.0,331660.0,1.0,0.0,0.624954,2,2
180460.0,331660.0,1.0,0.0,0.641221,2,3
180500.0,331660.0,1.0,0.0,0.641243,2,3
180540.0,331660.0,1.0,0.0,0.646698,2,3
180580.0,331660.0,1.0,0.0,0.662973,2,3
180620.0,331660.0,1.0,0.0,0.662995,2,3
180660.0,331660.0,1.0,0.0,0.679292,2,3
180700.0,331660.0,1.0,0.0,0.684725,2,3
180740.0,331660.0,1.0,0.0,0.690187,2,3
180780.0,331660.0,1.0,0.0,0.706482,2,3
179460.0,331620.0,0.0,1.0,0.00135803,1,1
179500.0,331620.0,0.0,1.0,0.0316663,1,1
179540.0,331620.0,0.0,1.0,0.0756649,1,2
179580.0,331620.0,0.0,1.0,0.113908,1,2
179620.0,331620.0,0.0,1.0,0.141086,1,2
179660.0,331620.0,0.0,1.0,0.184592,2,2
179700.0,331620.0,0.0,1.0,0.228079,2,3
179740.0,331620.0,0.0,1.0,0.266171,2,3
179780.0,331620.0,0.0,1.0,0.29337,2,3
179820.0,331620.0,0.0,1.0,0.320577,2,3
179860.0,331620.0,0.0,1.0,0.358595,2,3
179900.0,331620.0,0.0,1.0,0.385804,2,3
179940.0,331620.0,0.0,1.0,0.423826,2,3
179980.0,331620.0,0.0,1.0,0.451031,2,3
180020.0,331620.0,0.0,1.0,0.489053,2,3
180060.0,331620.0,1.0,0.0,0.527108,2,3
180100.0,331620.0,1.0,0.0,0.548865,2,3
180140.0,331620.0,1.0,0.0,0.559743,2,3
180180.0,331620.0,1.0,0.0,0.581484,2,2
180220.0,331620.0,1.0,0.0,0.603222,2,1
180260.0,331620.0,1.0,0.0,0.619513,2,1
180300.0,331620.0,1.0,0.0,0.63582,2,2
180340.0,331620.0,1.0,0.0,0.641254,2,2
180380.0,331620.0,1.0,0.0,0.657552,2,2
180420.0,331620.0,1.0,0.0,0.662984,2,2
180460.0,331620.0,1.0,0.0,0.668435,2,3
180500.0,331620.0,1.0,0.0,0.684703,2,3
180540.0,331620.0,1.0,0.0,0.684725,2,3
180580.0,331620.0,1.0,0.0,0.690179,2,3
180620.0,331620.0,1.0,0.0,0.706454,2,3
180660.0,331620.0,1.0,0.0,0.706476,2,3
180700.0,331620.0,1.0,0.0,0.722773,2,3
180740.0,331620.0,1.0,0.0,0.728206,2,3
179420.0,331580.0,0.0,1.0,0.0,1,1
179460.0,331580.0,0.0,1.0,0.0122243,1,1
179500.0,331580.0,0.0,1.0,0.0484884,1,2
179540.0,331580.0,0.0,1.0,0.0756869,1,2
179580.0,331580.0,0.0,1.0,0.119286,1,2
179620.0,331580.0,0.0,1.0,0.157436,2,2
179660.0,331580.0,0.0,1.0,0.184614,2,2
179700.0,331580.0,0.0,1.0,0.228101,2,2
179740.0,331580.0,0.0,1.0,0.271579,2,3
179780.0,331580.0,0.0,1.0,0.309661,2,3
179820.0,331580.0,0.0,1.0,0.336861,2,3
179860.0,331580.0,0.0,1.0,0.364064,2,3
179900.0,331580.0,0.0,1.0,0.402083,2,3
179940.0,331580.0,0.0,1.0,0.429289,2,3
179980.0,331580.0,0.0,1.0,0.467311,2,3
180020.0,331580.0,0.0,1.0,0.494514,2,3
180060.0,331580.0,0.0,1.0,0.532537,2,3
180100.0,331580.0,1.0,0.0,0.57059,2,3
180140.0,331580.0,1.0,0.0,0.592347,2,3
180180.0,331580.0,1.0,0.0,0.603225,2,2
180220.0,331580.0,1.0,0.0,0.624965,2,1
180260.0,331580.0,1.0,0.0,0.646703,2,1
180300.0,331580.0,1.0,0.0,0.662995,2,1
180340.0,331580.0,1.0,0.0,0.679301,2,2
180380.0,331580.0,1.0,0.0,0.684736,2,2
180420.0,331580.0,1.0,0.0,0.701033,2,3
180460.0,331580.0,1.0,0.0,0.706465,2,3
180500.0,331580.0,1.0,0.0,0.711916,2,3
180540.0,331580.0,1.0,0.0,0.728184,2,3
180580.0,331580.0,1.0,0.0,0.728206,2,3
180620.0,331580.0,1.0,0.0,0.733659,2,3
180660.0,331580.0,1.0,0.0,0.749936,2,3
180700.0,331580.0,1.0,0.0,0.749958,2,3
180740.0,331580.0,1.0,0.0,0.760856,2,3
179420.0,331540.0,0.0,1.0,0.0,1,1
179460.0,331540.0,0.0,1.0,0.0316606,1,1
179500.0,331540.0,0.0,1.0,0.059361,1,2
179540.0,331540.0,0.0,1.0,0.0921516,1,2
179580.0,331540.0,0.0,1.0,0.119308,1,2
179620.0,331540.0,0.0,1.0,0.162831,2,2
179660.0,331540.0,0.0,1.0,0.200944,2,2
179700.0,331540.0,0.0,1.0,0.228123,2,2
179740.0,331540.0,0.0,1.0,0.2716,2,2
179780.0,331540.0,0.0,1.0,0.315072,2,3
179820.0,331540.0,0.0,1.0,0.353148,2,3
179860.0,331540.0,0.0,1.0,0.38035,2,3
179900.0,331540.0,0.0,1.0,0.40755,2,3
179940.0,331540.0,0.0,1.0,0.445569,2,3
179980.0,331540.0,0.0,1.0,0.472773,2,3
180020.0,331540.0,0.0,1.0,0.510795,2,3
180060.0,331540.0,0.0,1.0,0.537997,2,2
180100.0,331540.0,0.0,1.0,0.57602,2,2
180140.0,331540.0,1.0,0.0,0.614071,2,1
180180.0,331540.0,1.0,0.0,0.635828,2,1
180220.0,331540.0,1.0,0.0,0.646706,2,2
180260.0,331540.0,1.0,0.0,0.668446,2,2
180300.0,331540.0,1.0,0.0,0.690184,2,1
180340.0,331540.0,1.0,0.0,0.706476,2,1
180380.0,331540.0,1.0,0.0,0.722781,2,2
180420.0,331540.0,1.0,0.0,0.728217,3,2
180460.0,331540.0,1.0,0.0,0.744513,3,3
180500.0,331540.0,1.0,0.0,0.749947,3,3
180540.0,331540.0,1.0,0.0,0.755397,3,3
180580.0,331540.0,1.0,0.0,0.771665,3,3
180620.0,331540.0,1.0,0.0,0.771687,3,3
180660.0,331540.0,1.0,0.0,0.77714,3,3
180700.0,331540.0,1.0,0.0,0.793417,3,3
179380.0,331500.0,0.0,1.0,0.0,1,1
179420.0,331500.0,0.0,1.0,0.0122243,1,1
179460.0,331500.0,0.0,1.0,0.0373395,1,2
179500.0,331500.0,0.0,1.0,0.0756759,1,2
179540.0,331500.0,0.0,1.0,0.103024,1,2
179580.0,331500.0,0.0,1.0,0.1357,1,2
179620.0,331500.0,0.0,1.0,0.162853,1,2
179660.0,331500.0,0.0,1.0,0.206348,2,2
179700.0,331500.0,0.0,1.0,0.244441,2,2
179740.0,331500.0,0.0,1.0,0.271622,2,2
179780.0,331500.0,0.0,1.0,0.315094,2,3
179820.0,331500.0,0.0,1.0,0.358562,2,3
179860.0,331500.0,0.0,1.0,0.396634,2,3
179900.0,331500.0,0.0,1.0,0.423837,2,3
179940.0,331500.0,0.0,1.0,0.451034,2,3
179980.0,331500.0,0.0,1.0,0.489053,2,3
180020.0,331500.0,0.0,1.0,0.516255,2,3
180060.0,331500.0,0.0,1.0,0.554278,2,3
180100.0,331500.0,0.0,1.0,0.581478,2,3
180140.0,331500.0,0.0,1.0,0.619502,2,2
180180.0,331500.0,1.0,0.0,0.657552,2,1
180220.0,331500.0,1.0,0.0,0.679309,2,2
180260.0,331500.0,1.0,0.0,0.690187,2,2
180300.0,331500.0,1.0,0.0,0.711927,2,3
180340.0,331500.0,1.0,0.0,0.733665,2,3
180380.0,331500.0,1.0,0.0,0.749958,3,2
180420.0,331500.0,1.0,0.0,0.766262,3,2
180460.0,331500.0,1.0,0.0,0.771698,3,2
180500.0,331500.0,1.0,0.0,0.787994,3,3
180540.0,331500.0,1.0,0.0,0.793428,3,3
180580.0,331500.0,1.0,0.0,0.798877,3,3
180620.0,331500.0,1.0,0.0,0.815146,3,3
180660.0,331500.0,1.0,0.0,0.815168,3,3
180700.0,331500.0,1.0,0.0,0.815184,3,3
179380.0,331460.0,0.0,1.0,0.00135803,1,1
179420.0,331460.0,0.0,1.0,0.0316663,1,1
179460.0,331460.0,0.0,1.0,0.0593636,1,2
179500.0,331460.0,0.0,1.0,0.0812247,1,2
179540.0,331460.0,0.0,1.0,0.119297,1,2
179580.0,331460.0,0.0,1.0,0.146573,1,2
179620.0,331460.0,0.0,1.0,0.179216,1,2
179660.0,331460.0,0.0,1.0,0.20637,2,2
179700.0,331460.0,0.0,1.0,0.249852,2,2
179740.0,331460.0,0.0,1.0,0.287933,2,2
179780.0,331460.0,0.0,1.0,0.315116,2,3
179820.0,331460.0,0.0,1.0,0.358584,2,3
179860.0,331460.0,0.0,1.0,0.40205,2,3
179900.0,331460.0,0.0,1.0,0.440118,2,3
179940.0,331460.0,0.0,1.0,0.467322,2,3
179980.0,331460.0,0.0,1.0,0.494517,2,3
180020.0,331460.0,0.0,1.0,0.532537,2,3
180060.0,331460.0,0.0,1.0,0.559738,2,3
180100.0,331460.0,0.0,1.0,0.597761,2,3
180140.0,331460.0,0.0,1.0,0.62496,2,3
180180.0,331460.0,0.0,1.0,0.662984,2,1
180220.0,331460.0,1.0,0.0,0.701033,2,3
180260.0,331460.0,1.0,0.0,0.72279,2,3
180300.0,331460.0,1.0,0.0,0.733667,2,3
180340.0,331460.0,1.0,0.0,0.755408,2,3
180380.0,331460.0,1.0,0.0,0.777145,3,3
180420.0,331460.0,1.0,0.0,0.793438,3,2
180460.0,331460.0,1.0,0.0,0.809742,3,2
180500.0,331460.0,1.0,0.0,0.815179,3,3
180540.0,331460.0,1.0,0.0,0.831474,3,3
180580.0,331460.0,1.0,0.0,0.836908,3,3
180620.0,331460.0,1.0,0.0,0.842357,3,3
180660.0,331460.0,1.0,0.0,0.858627,3,3
179340.0,331420.0,0.0,1.0,0.0,1,1
179380.0,331420.0,0.0,1.0,0.0122243,1,1
179420.0,331420.0,0.0,1.0,0.0484884,1,2
179460.0,331420.0,0.0,1.0,0.0756869,1,2
179500.0,331420.0,0.0,1.0,0.103027,1,2
179540.0,331420.0,0.0,1.0,0.12481,1,2
179580.0,331420.0,0.0,1.0,0.162842,1,2
179620.0,331420.0,0.0,1.0,0.190089,1,2
179660.0,331420.0,0.0,1.0,0.222718,2,2
179700.0,331420.0,0.0,1.0,0.249874,2,2
179740.0,331420.0,0.0,1.0,0.293348,2,2
179780.0,331420.0,0.0,1.0,0.331421,2,3
179820.0,331420.0,0.0,1.0,0.358606,2,3
179860.0,331420.0,0.0,1.0,0.402072,2,3
179900.0,331420.0,0.0,1.0,0.445536,2,3
179940.0,331420.0,0.0,1.0,0.483601,2,3
179980.0,331420.0,0.0,1.0,0.510806,2,3
180020.0,331420.0,0.0,1.0,0.537999,2,3
180060.0,331420.0,0.0,1.0,0.57602,2,3
180100.0,331420.0,0.0,1.0,0.603219,2,3
180140.0,331420.0,0.0,1.0,0.641243,2,2
180180.0,331420.0,0.0,1.0,0.668441,2,1
180220.0,331420.0,0.0,1.0,0.706465,2,3
180260.0,331420.0,1.0,0.0,0.744513,2,3
180300.0,331420.0,1.0,0.0,0.76627,2,3
180340.0,331420.0,1.0,0.0,0.777148,2,3
180380.0,331420.0,1.0,0.0,0.798888,3,3
180420.0,331420.0,1.0,0.0,0.820626,3,2
180460.0,331420.0,1.0,0.0,0.836919,3,3
180500.0,331420.0,1.0,0.0,0.853222,3,3
180540.0,331420.0,1.0,0.0,0.85866,3,3
180580.0,331420.0,1.0,0.0,0.874954,3,3
180620.0,331420.0,1.0,0.0,0.880389,3,3
180660.0,331420.0,1.0,0.0,0.880405,3,3
179300.0,331380.0,0.0,1.0,0.0,1,1
179340.0,331380.0,0.0,1.0,0.0122243,1,1
179380.0,331380.0,0.0,1.0,0.0373395,1,2
179420.0,331380.0,0.0,1.0,0.0593662,1,2
179460.0,331380.0,0.0,1.0,0.0921516,1,2
179500.0,331380.0,0.0,1.0,0.119308,1,2
179540.0,331380.0,0.0,1.0,0.146576,1,2
179580.0,331380.0,0.0,1.0,0.168339,1,2
179620.0,331380.0,0.0,1.0,0.206359,1,2
179660.0,331380.0,0.0,1.0,0.23359,2,2
179700.0,331380.0,0.0,1.0,0.266212,2,2
179740.0,331380.0,0.0,1.0,0.29337,2,2
179780.0,331380.0,0.0,1.0,0.33684,2,3
179820.0,331380.0,0.0,1.0,0.374907,2,3
179860.0,331380.0,0.0,1.0,0.402094,2,3
179900.0,331380.0,0.0,1.0,0.445558,2,3
179940.0,331380.0,0.0,1.0,0.48902,2,3
179980.0,331380.0,0.0,1.0,0.527083,2,3
180020.0,331380.0,0.0,1.0,0.554289,2,3
180060.0,331380.0,0.0,1.0,0.581481,2,3
180100.0,331380.0,0.0,1.0,0.619502,2,3
180140.0,331380.0,0.0,1.0,0.6467,2,2
180180.0,331380.0,0.0,1.0,0.684725,2,2
180220.0,331380.0,0.0,1.0,0.711922,2,3
180260.0,331380.0,0.0,1.0,0.749947,2,3
180300.0,331380.0,1.0,0.0,0.787994,2,3
180340.0,331380.0,1.0,0.0,0.80975,2,3
180380.0,331380.0,1.0,0.0,0.820628,3,3
180420.0,331380.0,1.0,0.0,0.842368,3,3
180460.0,331380.0,1.0,0.0,0.864106,3,3
180500.0,331380.0,1.0,0.0,0.8804,3,3
180540.0,331380.0,1.0,0.0,0.896702,3,3
180580.0,331380.0,1.0,0.0,0.90214,3,3
180620.0,331380.0,1.0,0.0,0.918434,3,3
179260.0,331340.0,0.0,1.0,0.0,1,1
179300.0,331340.0,0.0,1.0,0.0122243,1,1
179340.0,331340.0,0.0,1.0,0.0373395,1,1
179380.0,331340.0,0.0,1.0,0.0593662,1,1
179420.0,331340.0,0.0,1.0,0.0812247,2,2
179460.0,331340.0,0.0,1.0,0.103029,2,2
179500.0,331340.0,0.0,1.0,0.1357,2,2
179540.0,331340.0,0.0,1.0,0.162853,2,2
179580.0,331340.0,0.0,1.0,0.190091,2,2
179620.0,331340.0,0.0,1.0,0.211846,1,2
179660.0,331340.0,0.0,1.0,0.249863,3,2
179700.0,331340.0,0.0,1.0,0.277084,3,2
179740.0,331340.0,0.0,1.0,0.309702,3,2
179780.0,331340.0,0.0,1.0,0.336861,3,3
179820.0,331340.0,0.0,1.0,0.380328,2,3
179860.0,331340.0,0.0,1.0,0.418392,2,3
179900.0,331340.0,0.0,1.0,0.44558,2,3
179940.0,331340.0,0.0,1.0,0.489042,2,3
179980.0,331340.0,0.0,1.0,0.532504,2,3
180020.0,331340.0,0.0,1.0,0.570565,2,3
180060.0,331340.0,0.0,1.0,0.597772,2,3
180100.0,331340.0,0.0,1.0,0.624963,2,2
180140.0,331340.0,0.0,1.0,0.662984,2,2
180180.0,331340.0,0.0,1.0,0.690181,2,2
180220.0,331340.0,0.0,1.0,0.728206,2,2
180260.0,331340.0,0.0,1.0,0.755402,2,2
180300.0,331340.0,0.0,1.0,0.793428,2,3
180340.0,331340.0,1.0,0.0,0.831474,3,3
180380.0,331340.0,1.0,0.0,0.853231,3,3
180420.0,331340.0,1.0,0.0,0.864109,3,3
180460.0,331340.0,1.0,0.0,0.885849,3,3
180500.0,331340.0,1.0,0.0,0.907586,3,3
180540.0,331340.0,1.0,0.0,0.92388,3,3
180580.0,331340.0,1.0,0.0,0.940182,3,3
180620.0,331340.0,1.0,0.0,0.945615,3,3
179220.0,331300.0,0.0,1.0,0.0,1,1
179260.0,331300.0,0.0,1.0,0.0122243,1,1
179300.0,331300.0,0.0,1.0,0.0373395,1,1
179340.0,331300.0,0.0,1.0,0.0593662,1,1
179380.0,331300.0,0.0,1.0,0.0812247,2,1
179420.0,331300.0,0.0,1.0,0.103029,2,2
179460.0,331300.0,0.0,1.0,0.12481,2,2
179500.0,331300.0,0.0,1.0,0.14657800000000001,2,2
179540.0,331300.0,0.0,1.0,0.179216,2,2
179580.0,331300.0,0.0,1.0,0.20637,2,2
179620.0,331300.0,0.0,1.0,0.233593,3,2
179660.0,331300.0,0.0,1.0,0.255343,3,2
179700.0,331300.0,0.0,1.0,0.293359,3,2
179740.0,331300.0,0.0,1.0,0.320574,3,2
179780.0,331300.0,0.0,1.0,0.353189,3,3
179820.0,331300.0,0.0,1.0,0.38035,2,3
179860.0,331300.0,0.0,1.0,0.423815,2,3
179900.0,331300.0,0.0,1.0,0.461876,2,3
179940.0,331300.0,0.0,1.0,0.489064,2,3
179980.0,331300.0,0.0,1.0,0.532526,2,3
180020.0,331300.0,0.0,1.0,0.575987,2,3
180060.0,331300.0,0.0,1.0,0.614046,3,3
180100.0,331300.0,0.0,1.0,0.641254,2,2
180140.0,331300.0,0.0,1.0,0.668444,2,2
180180.0,331300.0,0.0,1.0,0.706465,2,2
180220.0,331300.0,0.0,1.0,0.733662,2,2
180260.0,331300.0,0.0,1.0,0.771687,2,2
180300.0,331300.0,0.0,1.0,0.798883,2,3
180340.0,331300.0,0.0,1.0,0.836908,3,3
180380.0,331300.0,1.0,0.0,0.874954,3,3
180420.0,331300.0,1.0,0.0,0.896711,3,3
180460.0,331300.0,1.0,0.0,0.907589,3,3
180500.0,331300.0,1.0,0.0,0.929329,3,3
180540.0,331300.0,1.0,0.0,0.951066,3,3
180580.0,331300.0,1.0,0.0,0.963741,3,3
179180.0,331260.0,0.0,1.0,0.0,1,1
179220.0,331260.0,0.0,1.0,0.0122243,1,1
179260.0,331260.0,0.0,1.0,0.0373395,1,1
179300.0,331260.0,0.0,1.0,0.0593662,1,1
179340.0,331260.0,0.0,1.0,0.0812247,1,1
179380.0,331260.0,0.0,1.0,0.103029,2,1
179420.0,331260.0,0.0,1.0,0.12481,2,1
179460.0,331260.0,0.0,1.0,0.14657800000000001,2,2
179500.0,331260.0,0.0,1.0,0.168339,2,2
179540.0,331260.0,0.0,1.0,0.190094,2,2
179580.0,331260.0,0.0,1.0,0.222718,2,2
179620.0,331260.0,0.0,1.0,0.249874,3,2
179660.0,331260.0,0.0,1.0,0.27708700000000003,3,2
179700.0,331260.0,0.0,1.0,0.298835,3,2
179740.0,331260.0,0.0,1.0,0.336851,3,2
179780.0,331260.0,0.0,1.0,0.364062,3,3
179820.0,331260.0,0.0,1.0,0.396675,2,3
179860.0,331260.0,0.0,1.0,0.423837,2,3
179900.0,331260.0,0.0,1.0,0.4673,2,3
179940.0,331260.0,0.0,1.0,0.505358,2,3
179980.0,331260.0,0.0,1.0,0.532548,2,3
180020.0,331260.0,0.0,1.0,0.576009,3,3
180060.0,331260.0,0.0,1.0,0.619469,3,2
180100.0,331260.0,0.0,1.0,0.657527,3,2
180140.0,331260.0,0.0,1.0,0.684736,3,2
180180.0,331260.0,0.0,1.0,0.711925,3,2
180220.0,331260.0,0.0,1.0,0.749947,3,2
180260.0,331260.0,0.0,1.0,0.777143,3,2
180300.0,331260.0,0.0,1.0,0.815168,3,3
180340.0,331260.0,0.0,1.0,0.842363,3,3
180380.0,331260.0,0.0,1.0,0.880389,3,3
180420.0,331260.0,1.0,0.0,0.918434,3,3
180460.0,331260.0,1.0,0.0,0.940191,3,3
180500.0,331260.0,1.0,0.0,0.951068,3,3
